$$AttributeDefinition.Code$Product2.StockKeepingUnit,AttributeCategory.Code,AttributeDefinition.Code,AttributeNameOverride,DefaultValue,Description,DisplayType,HelpText,IsHidden,IsPriceImpacting,IsReadOnly,IsRequired,MaximumCharacterCount,MaximumValue,MinimumCharacterCount,MinimumValue,Name,OverriddenProductAttributeDefinition.$$AttributeDefinition.Code$Product2.StockKeepingUnit,Product2.StockKeepingUnit,ProductClassificationAttribute.$$ProductClassification.Code$AttributeDefinition.Code$AttributeCategory.Code,Sequence,Status,StepValue,UnitOfMeasure.UnitCode,ValueDescription
ATTR-QB-DATASTORAGE;QB-SSD 2TB-GEN4410,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,2TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 2TB-GEN4410,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 30TB-GEN4411,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,30TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 30TB-GEN4411,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 4TB-GEN4412,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 4TB-GEN4412,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 8TB-GEN4413,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 8TB-GEN4413,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-VegaX200-GEN4422,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-VegaX200-GEN4422,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-API;QB-API-GEN4434,AC-QB-API,ATTR-QB-API,Type,Flex,,RadioButton,,false,true,false,false,,,,,Type,,QB-API-GEN4434,PC-QB-API;ATTR-QB-API;AC-QB-API,1,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1.2TB-GEN4502,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1.2TB-GEN4502,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1TB-GEN4503,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1TB-GEN4503,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 20TB-GEN4504,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,20TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 20TB-GEN4504,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 3TB-GEN4505,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,3TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 3TB-GEN4505,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 4TB-GEN4506,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 4TB-GEN4506,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 8TB-GEN4507,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 8TB-GEN4507,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-NET-100G-ULTRA-GEN4532,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NET-100G-ULTRA-GEN4532,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NovaX150-GEN4537,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NovaX150-GEN4537,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NVExpand-200-GEN4538,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NVExpand-200-GEN4538,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-RAID-500-GEN4555,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-RAID-500-GEN4555,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 16TB-GEN4573,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,16TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 16TB-GEN4573,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 2TB-GEN4574,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,2TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 2TB-GEN4574,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 30TB-GEN4575,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,30TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 30TB-GEN4575,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 4TB-GEN4576,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 4TB-GEN4576,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 8TB-GEN4577,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 8TB-GEN4577,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-VegaX200-GEN4586,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-VegaX200-GEN4586,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-API;QB-API-GEN4598,AC-QB-API,ATTR-QB-API,Type,Flex,,RadioButton,,false,true,false,false,,,,,Type,,QB-API-GEN4598,PC-QB-API;ATTR-QB-API;AC-QB-API,1,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1.2TB-GEN4666,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1.2TB-GEN4666,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1TB-GEN4667,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1TB-GEN4667,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 20TB-GEN4668,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,20TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 20TB-GEN4668,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 3TB-GEN4669,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,3TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 3TB-GEN4669,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 4TB-GEN4670,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 4TB-GEN4670,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 8TB-GEN4671,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 8TB-GEN4671,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-NET-100G-ULTRA-GEN4696,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NET-100G-ULTRA-GEN4696,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NovaX150-GEN4701,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NovaX150-GEN4701,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NVExpand-200-GEN4702,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NVExpand-200-GEN4702,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-RAID-500-GEN4719,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-RAID-500-GEN4719,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 16TB-GEN4737,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,16TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 16TB-GEN4737,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 2TB-GEN4738,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,2TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 2TB-GEN4738,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 30TB-GEN4739,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,30TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 30TB-GEN4739,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 4TB-GEN4740,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 4TB-GEN4740,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 8TB-GEN4741,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 8TB-GEN4741,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-VegaX200-GEN4750,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-VegaX200-GEN4750,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-API;QB-API-GEN4762,AC-QB-API,ATTR-QB-API,Type,Flex,,RadioButton,,false,true,false,false,,,,,Type,,QB-API-GEN4762,PC-QB-API;ATTR-QB-API;AC-QB-API,1,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1.2TB-GEN4830,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1.2TB-GEN4830,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1TB-GEN4831,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1TB-GEN4831,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 20TB-GEN4832,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,20TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 20TB-GEN4832,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 3TB-GEN4833,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,3TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 3TB-GEN4833,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 4TB-GEN4834,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 4TB-GEN4834,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 8TB-GEN4835,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 8TB-GEN4835,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-NET-100G-ULTRA-GEN4860,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NET-100G-ULTRA-GEN4860,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NovaX150-GEN4865,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NovaX150-GEN4865,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-NVExpand-200-GEN4866,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-NVExpand-200-GEN4866,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
PCIe Lane Type;QB-RAID-500-GEN4883,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-RAID-500-GEN4883,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 16TB-GEN4901,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,16TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 16TB-GEN4901,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 2TB-GEN4902,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,2TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 2TB-GEN4902,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 30TB-GEN4903,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,30TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 30TB-GEN4903,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 4TB-GEN4904,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 4TB-GEN4904,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-SSD 8TB-GEN4905,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-SSD 8TB-GEN4905,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
PCIe Lane Type;QB-VegaX200-GEN4914,PCIe Lane,PCIe Lane Type,PCIe Lane Type,x16,,,,false,false,false,false,,,,,PCIe Lane Type,,QB-VegaX200-GEN4914,PCIe PC;PCIe Lane Type;PCIe Lane,,Active,,,
ATTR-QB-API;QB-API-GEN4926,AC-QB-API,ATTR-QB-API,Type,Flex,,RadioButton,,false,true,false,false,,,,,Type,,QB-API-GEN4926,PC-QB-API;ATTR-QB-API;AC-QB-API,1,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1.2TB-GEN4994,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1.2TB-GEN4994,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 1TB-GEN4995,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,1TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 1TB-GEN4995,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 20TB-GEN4996,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,20TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 20TB-GEN4996,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 3TB-GEN4997,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,3TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 3TB-GEN4997,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 4TB-GEN4998,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,4TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 4TB-GEN4998,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
ATTR-QB-DATASTORAGE;QB-HD 8TB-GEN4999,AC-QB-STORAGE,ATTR-QB-DATASTORAGE,Data Storage,8TB,,,,false,false,false,false,,,,,HDD_Storage,,QB-HD 8TB-GEN4999,PC-QB-STORAGE;ATTR-QB-DATASTORAGE;AC-QB-STORAGE,,Active,,,
