$$Name$Pricebook2.Name$Product2.StockKeepingUnit$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,IsActive,IsDerived,Name,Pricebook2.$$Name$IsStandard,Product2.StockKeepingUnit,ProductSellingModel.$$Name$SellingModelType,UnitPrice
QuantumBit Database GEN1038;Standard Price Book;QB-DB-GEN1038;Term Annual;USD,USD,true,false,QuantumBit Database GEN1038,Standard Price Book;true,QB-DB-GEN1038,Term Annual;TermDefined,12000
QuantumBit Database (Token Based) GEN1043;Standard Price Book;QB-DB-TOKEN-GEN1043;Term Annual;USD,USD,true,false,QuantumBit Database (Token Based) GEN1043,Standard Price Book;true,QB-DB-TOKEN-GEN1043,Term Annual;TermDefined,12000
Additional Flows - QB Starter GEN1056;Standard Price Book;QB-FLO-STRT-GEN1056;Evergreen Monthly;USD,USD,true,false,Additional Flows - QB Starter GEN1056,Standard Price Book;true,QB-FLO-STRT-GEN1056,Evergreen Monthly;Evergreen,2000
Additional Flows - QB Starter GEN1056;Standard Price Book;QB-FLO-STRT-GEN1056;Term Annual;USD,USD,true,false,Additional Flows - QB Starter GEN1056,Standard Price Book;true,QB-FLO-STRT-GEN1056,Term Annual;TermDefined,24000
Additional Flows - QB Starter GEN1056;Standard Price Book;QB-FLO-STRT-GEN1056;Term Monthly;USD,USD,true,false,Additional Flows - QB Starter GEN1056,Standard Price Book;true,QB-FLO-STRT-GEN1056,Term Monthly;TermDefined,1500
1TB 10k RPM (2.5in) GEN1058;Standard Price Book;QB-HD 1.2TB-GEN1058;One-Time;USD,USD,true,false,1TB 10k RPM (2.5in) GEN1058,Standard Price Book;true,QB-HD 1.2TB-GEN1058,One-Time;OneTime,250
1TB 7.2k RPM NLSAS (3.5in) GEN1059;Standard Price Book;QB-HD 1TB-GEN1059;One-Time;USD,USD,true,false,1TB 7.2k RPM NLSAS (3.5in) GEN1059,Standard Price Book;true,QB-HD 1TB-GEN1059,One-Time;OneTime,499
20TB 7.2k RPM NLSAS (3.5in) GEN1060;Standard Price Book;QB-HD 20TB-GEN1060;One-Time;USD,USD,true,false,20TB 7.2k RPM NLSAS (3.5in) GEN1060,Standard Price Book;true,QB-HD 20TB-GEN1060,One-Time;OneTime,1848
3TB 10k RPM (2.5in) GEN1061;Standard Price Book;QB-HD 3TB-GEN1061;One-Time;USD,USD,true,false,3TB 10k RPM (2.5in) GEN1061,Standard Price Book;true,QB-HD 3TB-GEN1061,One-Time;OneTime,450
4TB 7.2k RPM NLSAS (3.5in) GEN1062;Standard Price Book;QB-HD 4TB-GEN1062;One-Time;USD,USD,true,false,4TB 7.2k RPM NLSAS (3.5in) GEN1062,Standard Price Book;true,QB-HD 4TB-GEN1062,One-Time;OneTime,799
8TB 7.2k RPM NLSAS (3.5in) GEN1063;Standard Price Book;QB-HD 8TB-GEN1063;One-Time;USD,USD,true,false,8TB 7.2k RPM NLSAS (3.5in) GEN1063,Standard Price Book;true,QB-HD 8TB-GEN1063,One-Time;OneTime,999
8TB 7.2k RPM Self-Encrypting NLSAS (3.5in) GEN1064;Standard Price Book;QB-HD 8TBSE-GEN1064;One-Time;USD,USD,true,false,8TB 7.2k RPM Self-Encrypting NLSAS (3.5in) GEN1064,Standard Price Book;true,QB-HD 8TBSE-GEN1064,One-Time;OneTime,1199
Intel Xeon E5-2609 v4 1.7GHz GEN1066;Standard Price Book;QB-INTEL E5-2609-GEN1066;One-Time;USD,USD,true,false,Intel Xeon E5-2609 v4 1.7GHz GEN1066,Standard Price Book;true,QB-INTEL E5-2609-GEN1066,One-Time;OneTime,1499
Intel Xeon E5-2660 v4 2.0GHz GEN1067;Standard Price Book;QB-INTEL E5-2660-GEN1067;One-Time;USD,USD,true,false,Intel Xeon E5-2660 v4 2.0GHz GEN1067,Standard Price Book;true,QB-INTEL E5-2660-GEN1067,One-Time;OneTime,1699
Intel Xeon E5-2667 v4 3.2GHz GEN1068;Standard Price Book;QB-INTEL E5-2667-GEN1068;One-Time;USD,USD,true,false,Intel Xeon E5-2667 v4 3.2GHz GEN1068,Standard Price Book;true,QB-INTEL E5-2667-GEN1068,One-Time;OneTime,2499
Intel Xeon E5-2683 v4 2.1GHz GEN1069;Standard Price Book;QB-INTEL E5-2683-GEN1069;One-Time;USD,USD,true,false,Intel Xeon E5-2683 v4 2.1GHz GEN1069,Standard Price Book;true,QB-INTEL E5-2683-GEN1069,One-Time;OneTime,1399
"Intel Xeon Gold 5318N 2.1GHz, 24C/48T GEN1070;Standard Price Book;QB-INTEL-GOLD-5318N-GEN1070;One-Time;USD",USD,true,false,"Intel Xeon Gold 5318N 2.1GHz, 24C/48T GEN1070",Standard Price Book;true,QB-INTEL-GOLD-5318N-GEN1070,One-Time;OneTime,1999
"Intel Xeon Gold 6330N 2.2GHz, 28C/56T GEN1071;Standard Price Book;QB-INTEL-GOLD-6330N-GEN1071;One-Time;USD",USD,true,false,"Intel Xeon Gold 6330N 2.2GHz, 28C/56T GEN1071",Standard Price Book;true,QB-INTEL-GOLD-6330N-GEN1071,One-Time;OneTime,2149
"Intel Xeon Gold 6354 3GHz, 18C/36T GEN1072;Standard Price Book;QB-INTEL-GOLD-6354-GEN1072;One-Time;USD",USD,true,false,"Intel Xeon Gold 6354 3GHz, 18C/36T GEN1072",Standard Price Book;true,QB-INTEL-GOLD-6354-GEN1072,One-Time;OneTime,3300
"Intel Xeon Platinum 8352M 2.3GHz, 32C/64T GEN1073;Standard Price Book;QB-INTEL-PLAT-8352M-GEN1073;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8352M 2.3GHz, 32C/64T GEN1073",Standard Price Book;true,QB-INTEL-PLAT-8352M-GEN1073,One-Time;OneTime,2000
"Intel Xeon Platinum 8352Y 2.2GHz, 32C/64T GEN1074;Standard Price Book;QB-INTEL-PLAT-8352Y-GEN1074;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8352Y 2.2GHz, 32C/64T GEN1074",Standard Price Book;true,QB-INTEL-PLAT-8352Y-GEN1074,One-Time;OneTime,2500
"Intel Xeon Platinum 8360Y 2.4GHz, 36C/72T GEN1075;Standard Price Book;QB-INTEL-PLAT-8360Y-GEN1075;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8360Y 2.4GHz, 36C/72T GEN1075",Standard Price Book;true,QB-INTEL-PLAT-8360Y-GEN1075,One-Time;OneTime,2800
"Intel Xeon Platinum 8368 2.4GHz, 38C/76T GEN1076;Standard Price Book;QB-INTEL-PLAT-8368-GEN1076;One-Time;USD",USD,true,false,"Intel Xeon Platinum 8368 2.4GHz, 38C/76T GEN1076",Standard Price Book;true,QB-INTEL-PLAT-8368-GEN1076,One-Time;OneTime,2950
Cloud License (Monthly) GEN1077;Standard Price Book;QB-LIC-CLOUD-GEN1077;Term Annual;USD,USD,true,false,Cloud License (Monthly) GEN1077,Standard Price Book;true,QB-LIC-CLOUD-GEN1077,Term Annual;TermDefined,550
QB Liquid Cooler GEN1078;Standard Price Book;QB-LIQUIDCOOL-GEN1078;One-Time;USD,USD,true,false,QB Liquid Cooler GEN1078,Standard Price Book;true,QB-LIQUIDCOOL-GEN1078,One-Time;OneTime,250
128GB LRDIMM GEN1079;Standard Price Book;QB-MEM 128GB-GEN1079;One-Time;USD,USD,true,false,128GB LRDIMM GEN1079,Standard Price Book;true,QB-MEM 128GB-GEN1079,One-Time;OneTime,1989
16GB RDIMM GEN1080;Standard Price Book;QB-MEM 16GB-GEN1080;One-Time;USD,USD,true,false,16GB RDIMM GEN1080,Standard Price Book;true,QB-MEM 16GB-GEN1080,One-Time;OneTime,599
32GB RDIMM GEN1081;Standard Price Book;QB-MEM 32GB-GEN1081;One-Time;USD,USD,true,false,32GB RDIMM GEN1081,Standard Price Book;true,QB-MEM 32GB-GEN1081,One-Time;OneTime,889
64GB RDIMM GEN1082;Standard Price Book;QB-MEM 64GB-GEN1082;One-Time;USD,USD,true,false,64GB RDIMM GEN1082,Standard Price Book;true,QB-MEM 64GB-GEN1082,One-Time;OneTime,999
8GB RDIMM GEN1083;Standard Price Book;QB-MEM 8GB-GEN1083;One-Time;USD,USD,true,false,8GB RDIMM GEN1083,Standard Price Book;true,QB-MEM 8GB-GEN1083,One-Time;OneTime,399
Additional Messages - QB Starter GEN1085;Standard Price Book;QB-MSG-STRT-GEN1085;Evergreen Monthly;USD,USD,true,false,Additional Messages - QB Starter GEN1085,Standard Price Book;true,QB-MSG-STRT-GEN1085,Evergreen Monthly;Evergreen,3500
Additional Messages - QB Starter GEN1085;Standard Price Book;QB-MSG-STRT-GEN1085;Term Annual;USD,USD,true,false,Additional Messages - QB Starter GEN1085,Standard Price Book;true,QB-MSG-STRT-GEN1085,Term Annual;TermDefined,30000
Additional Messages - QB Starter GEN1085;Standard Price Book;QB-MSG-STRT-GEN1085;Term Monthly;USD,USD,true,false,Additional Messages - QB Starter GEN1085,Standard Price Book;true,QB-MSG-STRT-GEN1085,Term Monthly;TermDefined,3000
QuantumBit Database (Monetary Commit) GEN1086;Standard Price Book;QB-MTY-CMT-GEN1086;Term Annual;USD,USD,true,false,QuantumBit Database (Monetary Commit) GEN1086,Standard Price Book;true,QB-MTY-CMT-GEN1086,Term Annual;TermDefined,8000
Intel X710 Dual Port 10Gb Direct Attach GEN1087;Standard Price Book;QB-NET X710-GEN1087;One-Time;USD,USD,true,false,Intel X710 Dual Port 10Gb Direct Attach GEN1087,Standard Price Book;true,QB-NET X710-GEN1087,One-Time;OneTime,1599
QB-NetLink 100G Ultra GEN1088;Standard Price Book;QB-NET-100G-ULTRA-GEN1088;One-Time;USD,USD,true,false,QB-NetLink 100G Ultra GEN1088,Standard Price Book;true,QB-NET-100G-ULTRA-GEN1088,One-Time;OneTime,700
QB-NetLink 10G GEN1089;Standard Price Book;QB-NET-10G-GEN1089;One-Time;USD,USD,true,false,QB-NetLink 10G GEN1089,Standard Price Book;true,QB-NET-10G-GEN1089,One-Time;OneTime,220
QB-NetLink 25G GEN1090;Standard Price Book;QB-NET-25G-GEN1090;One-Time;USD,USD,true,false,QB-NetLink 25G GEN1090,Standard Price Book;true,QB-NET-25G-GEN1090,One-Time;OneTime,450
QB-NetSecure 10G GEN1091;Standard Price Book;QB-NETSECURE-10G-GEN1091;One-Time;USD,USD,true,false,QB-NetSecure 10G GEN1091,Standard Price Book;true,QB-NETSECURE-10G-GEN1091,One-Time;OneTime,500
QB-Accel NovaX150 GEN1093;Standard Price Book;QB-NovaX150-GEN1093;One-Time;USD,USD,true,false,QB-Accel NovaX150 GEN1093,Standard Price Book;true,QB-NovaX150-GEN1093,One-Time;OneTime,9800
QB-NVExpand 200 GEN1094;Standard Price Book;QB-NVExpand-200-GEN1094;One-Time;USD,USD,true,false,QB-NVExpand 200 GEN1094,Standard Price Book;true,QB-NVExpand-200-GEN1094,One-Time;OneTime,475
QB-PowerCore 1600S GEN1103;Standard Price Book;QB-PWRCORE-1600S-GEN1103;One-Time;USD,USD,true,false,QB-PowerCore 1600S GEN1103,Standard Price Book;true,QB-PWRCORE-1600S-GEN1103,One-Time;OneTime,599
QB-PowerCore 500S GEN1104;Standard Price Book;QB-PWRCORE-500S-GEN1104;One-Time;USD,USD,true,false,QB-PowerCore 500S GEN1104,Standard Price Book;true,QB-PWRCORE-500S-GEN1104,One-Time;OneTime,299
QB-PowerCore 800S GEN1105;Standard Price Book;QB-PWRCORE-800S-GEN1105;One-Time;USD,USD,true,false,QB-PowerCore 800S GEN1105,Standard Price Book;true,QB-PWRCORE-800S-GEN1105,One-Time;OneTime,489
QB-PowerSafe 1000D GEN1106;Standard Price Book;QB-PWRSAFE-1000D-GEN1106;One-Time;USD,USD,true,false,QB-PowerSafe 1000D GEN1106,Standard Price Book;true,QB-PWRSAFE-1000D-GEN1106,One-Time;OneTime,700
QB-PowerSafe 2000D GEN1107;Standard Price Book;QB-PWRSAFE-2000D-GEN1107;One-Time;USD,USD,true,false,QB-PowerSafe 2000D GEN1107,Standard Price Book;true,QB-PWRSAFE-2000D-GEN1107,One-Time;OneTime,1850
QB-PowerSafe 600D GEN1108;Standard Price Book;QB-PWRSAFE-600D-GEN1108;One-Time;USD,USD,true,false,QB-PowerSafe 600D GEN1108,Standard Price Book;true,QB-PWRSAFE-600D-GEN1108,One-Time;OneTime,450
QuantumBit Q-Rack 750 GEN1109;Standard Price Book;QB-QRack-750-GEN1109;One-Time;USD,USD,true,false,QuantumBit Q-Rack 750 GEN1109,Standard Price Book;true,QB-QRack-750-GEN1109,One-Time;OneTime,3980
QuantumBit Database (Quantity Commit) GEN1110;Standard Price Book;QB-QTY-CMT-GEN1110;Term Annual;USD,USD,true,false,QuantumBit Database (Quantity Commit) GEN1110,Standard Price Book;true,QB-QTY-CMT-GEN1110,Term Annual;TermDefined,500
QB-RAIDForce 500 GEN1111;Standard Price Book;QB-RAID-500-GEN1111;One-Time;USD,USD,true,false,QB-RAIDForce 500 GEN1111,Standard Price Book;true,QB-RAID-500-GEN1111,One-Time;OneTime,620
Data Normalization Expert GEN1114;Standard Price Book;QB-SRV-DNE-GEN1114;One-Time;USD,USD,true,false,Data Normalization Expert GEN1114,Standard Price Book;true,QB-SRV-DNE-GEN1114,One-Time;OneTime,300
Implementation Engineer GEN1115;Standard Price Book;QB-SRV-IMP-GEN1115;One-Time;USD,USD,true,false,Implementation Engineer GEN1115,Standard Price Book;true,QB-SRV-IMP-GEN1115,One-Time;OneTime,300
Integration Specialist Engineer GEN1116;Standard Price Book;QB-SRV-ISE-GEN1116;One-Time;USD,USD,true,false,Integration Specialist Engineer GEN1116,Standard Price Book;true,QB-SRV-ISE-GEN1116,One-Time;OneTime,350
Module Extension Engineer GEN1117;Standard Price Book;QB-SRV-MEE-GEN1117;One-Time;USD,USD,true,false,Module Extension Engineer GEN1117,Standard Price Book;true,QB-SRV-MEE-GEN1117,One-Time;OneTime,300
Professional Services Daily Rate GEN1120;Standard Price Book;QB-SRV-OG-PSH-GEN1120;One-Time;USD,USD,true,false,Professional Services Daily Rate GEN1120,Standard Price Book;true,QB-SRV-OG-PSH-GEN1120,One-Time;OneTime,250
Program Director GEN1122;Standard Price Book;QB-SRV-PD-GEN1122;One-Time;USD,USD,true,false,Program Director GEN1122,Standard Price Book;true,QB-SRV-PD-GEN1122,One-Time;OneTime,350
Project Manager GEN1123;Standard Price Book;QB-SRV-PMN-GEN1123;One-Time;USD,USD,true,false,Project Manager GEN1123,Standard Price Book;true,QB-SRV-PMN-GEN1123,One-Time;OneTime,300
Quality Assurance Engineer GEN1125;Standard Price Book;QB-SRV-QAE-GEN1125;One-Time;USD,USD,true,false,Quality Assurance Engineer GEN1125,Standard Price Book;true,QB-SRV-QAE-GEN1125,One-Time;OneTime,300
Solutions Architect GEN1127;Standard Price Book;QB-SRV-SAT-GEN1127;One-Time;USD,USD,true,false,Solutions Architect GEN1127,Standard Price Book;true,QB-SRV-SAT-GEN1127,One-Time;OneTime,500
Professional Services Scope of Work GEN1128;Standard Price Book;QB-SRV-SOW-GEN1128;One-Time;USD,USD,true,false,Professional Services Scope of Work GEN1128,Standard Price Book;true,QB-SRV-SOW-GEN1128,One-Time;OneTime,25000
Q-Drive NVX 16TB GEN1129;Standard Price Book;QB-SSD 16TB-GEN1129;One-Time;USD,USD,true,false,Q-Drive NVX 16TB GEN1129,Standard Price Book;true,QB-SSD 16TB-GEN1129,One-Time;OneTime,1200
Q-Drive NVX 2TB GEN1130;Standard Price Book;QB-SSD 2TB-GEN1130;One-Time;USD,USD,true,false,Q-Drive NVX 2TB GEN1130,Standard Price Book;true,QB-SSD 2TB-GEN1130,One-Time;OneTime,150
Q-Drive NVX Ultra 30TB GEN1131;Standard Price Book;QB-SSD 30TB-GEN1131;One-Time;USD,USD,true,false,Q-Drive NVX Ultra 30TB GEN1131,Standard Price Book;true,QB-SSD 30TB-GEN1131,One-Time;OneTime,2500
Q-Drive NVX 4TB GEN1132;Standard Price Book;QB-SSD 4TB-GEN1132;One-Time;USD,USD,true,false,Q-Drive NVX 4TB GEN1132,Standard Price Book;true,QB-SSD 4TB-GEN1132,One-Time;OneTime,225
Q-Drive NVX 8TB GEN1133;Standard Price Book;QB-SSD 8TB-GEN1133;One-Time;USD,USD,true,false,Q-Drive NVX 8TB GEN1133,Standard Price Book;true,QB-SSD 8TB-GEN1133,One-Time;OneTime,580
Silver Hardware Maintenance GEN1135;Standard Price Book;QB-SUPP-1000-GEN1135;Term Annual;USD,USD,true,false,Silver Hardware Maintenance GEN1135,Standard Price Book;true,QB-SUPP-1000-GEN1135,Term Annual;TermDefined,25000
Gold Hardware Maintenance GEN1136;Standard Price Book;QB-SUPP-1005-GEN1136;Term Annual;USD,USD,true,false,Gold Hardware Maintenance GEN1136,Standard Price Book;true,QB-SUPP-1005-GEN1136,Term Annual;TermDefined,30000
Software Maintenance GEN1137;Standard Price Book;QB-SUPP-2000-GEN1137;Term Annual;USD,USD,true,true,Software Maintenance GEN1137,Standard Price Book;true,QB-SUPP-2000-GEN1137,Term Annual;TermDefined,0
QuantumBit Tokens Pack GEN1139;Standard Price Book;QB-TOKENS-PACK-GEN1139;One-Time;USD,USD,true,false,QuantumBit Tokens Pack GEN1139,Standard Price Book;true,QB-TOKENS-PACK-GEN1139,One-Time;OneTime,100
QuantumBit Essentials Training GEN1140;Standard Price Book;QB-TRN-ESSNTLS-GEN1140;One-Time;USD,USD,true,false,QuantumBit Essentials Training GEN1140,Standard Price Book;true,QB-TRN-ESSNTLS-GEN1140,One-Time;OneTime,8500
QuantumBit Fundamentals Training GEN1141;Standard Price Book;QB-TRN-FUND-GEN1141;One-Time;USD,USD,true,false,QuantumBit Fundamentals Training GEN1141,Standard Price Book;true,QB-TRN-FUND-GEN1141,One-Time;OneTime,6500
QB-Accel VegaX200 GEN1142;Standard Price Book;QB-VegaX200-GEN1142;One-Time;USD,USD,true,false,QB-Accel VegaX200 GEN1142,Standard Price Book;true,QB-VegaX200-GEN1142,One-Time;OneTime,15000
QuantumBit Subscription GEN1147;Standard Price Book;TEST-SUB-GEN1147;Evergreen Annual;USD,USD,true,false,QuantumBit Subscription GEN1147,Standard Price Book;true,TEST-SUB-GEN1147,Evergreen Annual;Evergreen,420
QuantumBit Subscription GEN1147;Standard Price Book;TEST-SUB-GEN1147;Evergreen Monthly;USD,USD,true,false,QuantumBit Subscription GEN1147,Standard Price Book;true,TEST-SUB-GEN1147,Evergreen Monthly;Evergreen,35
QuantumBit Subscription GEN1147;Standard Price Book;TEST-SUB-GEN1147;Term Annual;USD,USD,true,false,QuantumBit Subscription GEN1147,Standard Price Book;true,TEST-SUB-GEN1147,Term Annual;TermDefined,360
QuantumBit Subscription GEN1147;Standard Price Book;TEST-SUB-GEN1147;Term Monthly;USD,USD,true,false,QuantumBit Subscription GEN1147,Standard Price Book;true,TEST-SUB-GEN1147,Term Monthly;TermDefined,30
Additional API GEN1154;Standard Price Book;QB-API-GEN1154;Evergreen Monthly;USD,USD,true,false,Additional API GEN1154,Standard Price Book;true,QB-API-GEN1154,Evergreen Monthly;Evergreen,2000
Additional API GEN1154;Standard Price Book;QB-API-GEN1154;Term Annual;USD,USD,true,false,Additional API GEN1154,Standard Price Book;true,QB-API-GEN1154,Term Annual;TermDefined,15000
Additional API GEN1154;Standard Price Book;QB-API-GEN1154;Term Monthly;USD,USD,true,false,Additional API GEN1154,Standard Price Book;true,QB-API-GEN1154,Term Monthly;TermDefined,1500
Additional API Flex (100M) GEN1156;Standard Price Book;QB-API-FLEX-GEN1156;Term Annual;USD,USD,true,false,Additional API Flex (100M) GEN1156,Standard Price Book;true,QB-API-FLEX-GEN1156,Term Annual;TermDefined,450
Additional API Gov GEN1157;Standard Price Book;QB-API-GOVT-GEN1157;Term Annual;USD,USD,true,false,Additional API Gov GEN1157,Standard Price Book;true,QB-API-GOVT-GEN1157,Term Annual;TermDefined,1450
QB API Management Solution GEN1158;Standard Price Book;QB-API-MGMT-GEN1158;Evergreen Monthly;USD,USD,true,false,QB API Management Solution GEN1158,Standard Price Book;true,QB-API-MGMT-GEN1158,Evergreen Monthly;Evergreen,1000
QB API Management Solution GEN1158;Standard Price Book;QB-API-MGMT-GEN1158;Term Annual;USD,USD,true,false,QB API Management Solution GEN1158,Standard Price Book;true,QB-API-MGMT-GEN1158,Term Annual;TermDefined,12000
QB API Management Solution GEN1158;Standard Price Book;QB-API-MGMT-GEN1158;Term Monthly;USD,USD,true,false,QB API Management Solution GEN1158,Standard Price Book;true,QB-API-MGMT-GEN1158,Term Monthly;TermDefined,1000
Additional API Pre-Prod GEN1159;Standard Price Book;QB-API-PREP-GEN1159;Term Annual;USD,USD,true,false,Additional API Pre-Prod GEN1159,Standard Price Book;true,QB-API-PREP-GEN1159,Term Annual;TermDefined,3240
Additional API Prod GEN1160;Standard Price Book;QB-API-PROD-GEN1160;Term Annual;USD,USD,true,false,Additional API Prod GEN1160,Standard Price Book;true,QB-API-PROD-GEN1160,Term Annual;TermDefined,3240
API Access Requests (AEH) GEN1161;Standard Price Book;QB-API-REQT-GEN1161;Evergreen Monthly;USD,USD,true,false,API Access Requests (AEH) GEN1161,Standard Price Book;true,QB-API-REQT-GEN1161,Evergreen Monthly;Evergreen,5
API Access Requests (AEH) GEN1161;Standard Price Book;QB-API-REQT-GEN1161;Term Annual;USD,USD,true,false,API Access Requests (AEH) GEN1161,Standard Price Book;true,QB-API-REQT-GEN1161,Term Annual;TermDefined,45
API Access Requests (AEH) GEN1161;Standard Price Book;QB-API-REQT-GEN1161;Term Monthly;USD,USD,true,false,API Access Requests (AEH) GEN1161,Standard Price Book;true,QB-API-REQT-GEN1161,Term Monthly;TermDefined,5
Additional Automation QB Credits GEN1162;Standard Price Book;QB-AUT-CRED-GEN1162;Evergreen Monthly;USD,USD,true,false,Additional Automation QB Credits GEN1162,Standard Price Book;true,QB-AUT-CRED-GEN1162,Evergreen Monthly;Evergreen,2.5
Additional Automation QB Credits GEN1162;Standard Price Book;QB-AUT-CRED-GEN1162;Term Annual;USD,USD,true,false,Additional Automation QB Credits GEN1162,Standard Price Book;true,QB-AUT-CRED-GEN1162,Term Annual;TermDefined,25
Additional Automation QB Credits GEN1162;Standard Price Book;QB-AUT-CRED-GEN1162;Term Monthly;USD,USD,true,false,Additional Automation QB Credits GEN1162,Standard Price Book;true,QB-AUT-CRED-GEN1162,Term Monthly;TermDefined,2
PowerSwerve R750 Rack Server GEN1165;Standard Price Book;QB-BDL-R750-GEN1165;One-Time;USD,USD,true,false,PowerSwerve R750 Rack Server GEN1165,Standard Price Book;true,QB-BDL-R750-GEN1165,One-Time;OneTime,3899
QuantumBit Services Project GEN1167;Standard Price Book;QB-BDL-SRVC-GEN1167;One-Time;USD,USD,true,false,QuantumBit Services Project GEN1167,Standard Price Book;true,QB-BDL-SRVC-GEN1167,One-Time;OneTime,0
QuantumBit Starter GEN1168;Standard Price Book;QB-BDL-STND-GEN1168;One-Time;USD,USD,true,false,QuantumBit Starter GEN1168,Standard Price Book;true,QB-BDL-STND-GEN1168,One-Time;OneTime,0
Intel X710 Dual Port 10Gb SFP GEN1169;Standard Price Book;QB-BET X710SFP-GEN1169;One-Time;USD,USD,true,false,Intel X710 Dual Port 10Gb SFP GEN1169,Standard Price Book;true,QB-BET X710SFP-GEN1169,One-Time;OneTime,1599
QB-CacheBoost 150 GEN1180;Standard Price Book;QB-CBOOST-150-GEN1180;One-Time;USD,USD,true,false,QB-CacheBoost 150 GEN1180,Standard Price Book;true,QB-CBOOST-150-GEN1180,One-Time;OneTime,389
Configured Power Cable GEN1182;Standard Price Book;QB-CMPC-5882-GEN1182;One-Time;USD,USD,true,false,Configured Power Cable GEN1182,Standard Price Book;true,QB-CMPC-5882-GEN1182,One-Time;OneTime,249
C13 to C14 Power Cable 3' GEN1185;Standard Price Book;QB-CMPC-5887-GEN1185;One-Time;USD,USD,true,false,C13 to C14 Power Cable 3' GEN1185,Standard Price Book;true,QB-CMPC-5887-GEN1185,One-Time;OneTime,250
QuantumBit Database (Token Commit - Each) GEN1191;Standard Price Book;QB-CMT-TKN-EACH-GEN1191;Term Annual;USD,USD,true,false,QuantumBit Database (Token Commit - Each) GEN1191,Standard Price Book;true,QB-CMT-TKN-EACH-GEN1191,Term Annual;TermDefined,1000
QuantumBit Database (Token Commit - Flat) GEN1192;Standard Price Book;QB-CMT-TKN-FLAT-GEN1192;Term Annual;USD,USD,true,false,QuantumBit Database (Token Commit - Flat) GEN1192,Standard Price Book;true,QB-CMT-TKN-FLAT-GEN1192,Term Annual;TermDefined,1000
